,f,velo,l
2025-05-27 15:00:00,52.48003333333334,0.2786333333333333,0.3786666666666666
2025-05-27 15:01:00,52.40585,0.2786,0.37821666666666665
2025-05-27 15:02:00,52.19128333333333,0.2778333333333333,0.37783333333333335
2025-05-27 15:03:00,52.10119999999999,0.27769999999999995,0.37744999999999995
2025-05-27 15:04:00,51.830266666666674,0.27665,0.37706666666666666
2025-05-27 15:05:00,51.48513333333333,0.2752833333333333,0.3767
2025-05-27 15:06:00,51.28553333333333,0.27454999999999996,0.3763333333333333
2025-05-27 15:07:00,50.967483333333334,0.27323333333333333,0.37596666666666667
2025-05-27 15:08:00,50.715466666666664,0.27226666666666666,0.3756
2025-05-27 15:09:00,50.47410000000001,0.27126666666666666,0.3752333333333333
2025-05-27 15:10:00,50.28263333333333,0.27041666666666664,0.3749333333333333
2025-05-27 15:11:00,50.20493333333333,0.27015,0.37456666666666666
2025-05-27 15:12:00,49.942366666666665,0.26894999999999997,0.37411666666666665
2025-05-27 15:13:00,49.80931666666666,0.26835,0.3737333333333333
2025-05-27 15:14:00,49.69513333333333,0.26796666666666663,0.37334999999999996
2025-05-27 15:15:00,49.5923,0.26758333333333334,0.37303333333333333
2025-05-27 15:16:00,49.615899999999996,0.2679166666666667,0.37265
2025-05-27 15:17:00,49.80898333333333,0.26918333333333333,0.37224999999999997
2025-05-27 15:18:00,49.80023333333334,0.2693333333333333,0.37185
2025-05-27 15:19:00,49.86768333333334,0.2698833333333333,0.3715333333333333
2025-05-27 15:20:00,49.874633333333335,0.27026666666666666,0.37106666666666666
2025-05-27 15:21:00,49.71183333333333,0.26973333333333327,0.37075
2025-05-27 15:22:00,49.57953333333334,0.26938333333333336,0.3703666666666666
2025-05-27 15:23:00,49.31868333333334,0.2684666666666667,0.3699
2025-05-27 15:24:00,49.100550000000005,0.26771666666666666,0.36943333333333334
2025-05-27 15:25:00,49.0334,0.2677,0.3690333333333333
2025-05-27 15:26:00,48.95958333333333,0.2677,0.36856666666666665
2025-05-27 15:27:00,48.999249999999996,0.2682833333333333,0.3681
2025-05-27 15:28:00,49.138416666666664,0.26948333333333335,0.3676333333333333
2025-05-27 15:29:00,49.30155,0.27068333333333333,0.36724999999999997
2025-05-27 15:30:00,49.46335,0.2719166666666667,0.3668666666666667
2025-05-27 15:31:00,49.44071666666666,0.2721666666666666,0.3664833333333333
2025-05-27 15:32:00,49.41121666666667,0.2722,0.36625
2025-05-27 15:33:00,49.178333333333335,0.2712833333333333,0.36595
2025-05-27 15:34:00,48.82371666666667,0.26958333333333334,0.36565
2025-05-27 15:35:00,48.4691,0.26788333333333336,0.36534999999999995
2025-05-27 15:36:00,47.970083333333335,0.2654166666666667,0.36505
2025-05-27 15:37:00,47.44404999999999,0.2627333333333334,0.3648333333333333
2025-05-27 15:38:00,47.09988333333333,0.26105,0.36461666666666664
2025-05-27 15:39:00,46.723366666666664,0.2592333333333333,0.3643166666666667
2025-05-27 15:40:00,46.36073333333333,0.25733333333333336,0.36416666666666664
2025-05-27 15:41:00,46.2094,0.25650000000000006,0.36401666666666666
2025-05-27 15:42:00,46.03679999999999,0.2556333333333333,0.3638
2025-05-27 15:43:00,45.94799999999999,0.2551333333333333,0.3636666666666667
2025-05-27 15:44:00,45.92233333333333,0.25508333333333333,0.3635333333333333
2025-05-27 15:45:00,45.793083333333335,0.25448333333333334,0.3633333333333333
2025-05-27 15:46:00,45.74816666666667,0.2542833333333333,0.3632666666666667
2025-05-27 15:47:00,45.62328333333333,0.2537,0.36319999999999997
2025-05-27 15:48:00,45.346900000000005,0.25215,0.3632
2025-05-27 15:49:00,45.1419,0.2511333333333333,0.3631333333333333
2025-05-27 15:50:00,44.91276666666667,0.24993333333333334,0.36306666666666665
2025-05-27 15:51:00,44.680150000000005,0.24875000000000003,0.363
2025-05-27 15:52:00,44.57873333333333,0.24833333333333335,0.3629333333333333
2025-05-27 15:53:00,44.55811666666666,0.24831666666666669,0.36286666666666667
2025-05-27 15:54:00,44.625,0.24889999999999998,0.3627333333333333
2025-05-27 15:55:00,44.7108,0.24948333333333333,0.3626666666666667
2025-05-27 15:56:00,44.86795,0.25048333333333334,0.3626
2025-05-27 15:57:00,44.9984,0.2513333333333333,0.3625333333333333
2025-05-27 15:58:00,45.14881666666667,0.2523,0.36246666666666666
2025-05-27 15:59:00,45.39175,0.25373333333333337,0.3623333333333333
2025-05-27 16:00:00,45.71255,0.25561666666666666,0.36219999999999997
2025-05-27 16:01:00,45.80318333333334,0.25621666666666665,0.36206666666666665
2025-05-27 16:02:00,46.01973333333333,0.25739999999999996,0.362
2025-05-27 16:03:00,46.149366666666666,0.25825000000000004,0.36193333333333333
2025-05-27 16:04:00,46.256883333333334,0.2588666666666667,0.36193333333333333
2025-05-27 16:05:00,46.38715,0.25966666666666666,0.36191666666666666
2025-05-27 16:06:00,46.480266666666665,0.2602666666666667,0.36185
2025-05-27 16:07:00,46.537166666666664,0.2607,0.3617666666666667
2025-05-27 16:08:00,46.61944999999999,0.2613,0.3617
2025-05-27 16:09:00,46.740433333333335,0.26211666666666666,0.36163333333333336
2025-05-27 16:10:00,46.714816666666664,0.26213333333333333,0.36156666666666665
2025-05-27 16:11:00,46.87995,0.26306666666666667,0.3615
2025-05-27 16:12:00,47.02095,0.2638166666666667,0.3614333333333334
2025-05-27 16:13:00,47.1997,0.26476666666666665,0.36136666666666667
2025-05-27 16:14:00,47.21191666666667,0.26475,0.36136666666666667
2025-05-27 16:15:00,47.193,0.26475,0.36129999999999995
2025-05-27 16:16:00,47.174083333333336,0.26475,0.36123333333333335
2025-05-27 16:17:00,47.2296,0.26511666666666667,0.3611666666666667
2025-05-27 16:18:00,47.247566666666664,0.2652333333333333,0.3611
2025-05-27 16:19:00,47.22154999999999,0.2649833333333333,0.3611666666666667
2025-05-27 16:20:00,47.08746666666667,0.26413333333333333,0.36123333333333335
2025-05-27 16:21:00,47.078250000000004,0.26405,0.36129999999999995
2025-05-27 16:22:00,46.96575,0.2634666666666666,0.36136666666666667
2025-05-27 16:23:00,46.782583333333335,0.2623833333333333,0.36135
2025-05-27 16:24:00,46.65136666666667,0.26153333333333334,0.36143333333333333
2025-05-27 16:25:00,46.50533333333333,0.2605833333333333,0.36160000000000003
2025-05-27 16:26:00,46.356966666666665,0.25963333333333327,0.36175
2025-05-27 16:27:00,46.36586666666666,0.25945,0.3619833333333333
2025-05-27 16:28:00,46.400533333333335,0.25948333333333334,0.3621333333333333
